time,open,high,low,close,tick_volume,spread,real_volume
2023-02-07 16:00:00,1.06951,1.06991,1.06791,1.06816,31214,5,4682100000
2023-02-07 17:00:00,1.06816,1.06961,1.06686,1.06919,32822,5,4923300000
2023-02-07 18:00:00,1.06919,1.07118,1.06879,1.07042,30750,5,4612500000
2023-02-07 19:00:00,1.07042,1.07659,1.06893,1.07598,30147,5,4522050000
2023-02-07 20:00:00,1.07594,1.07619,1.06868,1.07015,35158,5,5273700000
2023-02-07 21:00:00,1.07015,1.07279,1.07007,1.07187,33115,5,4967250000
2023-02-07 22:00:00,1.07187,1.07284,1.07077,1.07242,27563,13,4134450000
2023-02-07 23:00:00,1.07242,1.0729,1.07206,1.07231,11994,18,1799100000
2023-02-08 00:00:00,1.07231,1.07288,1.07206,1.07287,1657,19,248550000
2023-02-08 01:00:00,1.07287,1.073,1.07243,1.07296,5487,19,823050000
2023-02-08 02:00:00,1.07297,1.07335,1.07263,1.07315,11524,13,1728600000
2023-02-08 03:00:00,1.07315,1.07343,1.07225,1.07258,14606,13,2190900000
2023-02-08 04:00:00,1.07258,1.07325,1.07233,1.07322,13494,13,2024100000
2023-02-08 05:00:00,1.07322,1.07343,1.07297,1.07317,11177,13,1676550000
2023-02-08 06:00:00,1.07317,1.0734,1.0729899999999999,1.0733,7408,13,1111200000
2023-02-08 07:00:00,1.0733,1.07343,1.07268,1.07331,7384,5,1107600000
2023-02-08 08:00:00,1.07331,1.07392,1.07264,1.07265,13624,5,2043600000
2023-02-08 09:00:00,1.07263,1.07596,1.07233,1.07583,20524,5,3078600000
2023-02-08 10:00:00,1.07582,1.07583,1.07402,1.07515,24984,5,3747600000
2023-02-08 11:00:00,1.07515,1.07602,1.07496,1.07547,21321,5,3198150000
2023-02-08 12:00:00,1.07547,1.07552,1.07423,1.07459,18097,5,2714550000
2023-02-08 13:00:00,1.07459,1.07466,1.07322,1.07342,16488,5,2473200000
2023-02-08 14:00:00,1.07342,1.07487,1.0733,1.07331,18976,5,2846400000
2023-02-08 15:00:00,1.07334,1.07372,1.0725,1.07309,22729,5,3409350000
2023-02-08 16:00:00,1.07309,1.07427,1.07171,1.07242,28834,5,4325100000
2023-02-08 17:00:00,1.07242,1.07273,1.07132,1.07246,29725,5,4458750000
2023-02-08 18:00:00,1.07246,1.07357,1.07181,1.0733,26247,5,3937050000
2023-02-08 19:00:00,1.0733,1.07395,1.07252,1.07277,22259,5,3338850000
2023-02-08 20:00:00,1.07277,1.07386,1.0723799999999999,1.07333,22872,5,3430800000
2023-02-08 21:00:00,1.07333,1.07337,1.07202,1.07224,19599,5,2939850000
2023-02-08 22:00:00,1.07224,1.07239,1.07084,1.07128,17551,13,2632650000
2023-02-08 23:00:00,1.07127,1.07146,1.07096,1.07096,7674,19,1151100000
2023-02-09 00:00:00,1.07096,1.07152,1.07084,1.07113,10720,19,1608000000
2023-02-09 01:00:00,1.07113,1.07161,1.07087,1.07146,7794,19,1169100000
2023-02-09 02:00:00,1.07145,1.07184,1.07141,1.07154,13859,13,2078850000
2023-02-09 03:00:00,1.07154,1.07254,1.07089,1.07241,20061,13,3009150000
2023-02-09 04:00:00,1.07241,1.07323,1.0723,1.073,15750,13,2362500000
2023-02-09 05:00:00,1.073,1.0732,1.07247,1.07288,14536,13,2180400000
2023-02-09 06:00:00,1.07288,1.0732,1.07277,1.07313,12405,13,1860750000
2023-02-09 07:00:00,1.07313,1.07375,1.07267,1.07349,16506,5,2475900000
2023-02-09 08:00:00,1.0735,1.07441,1.07327,1.07389,20086,5,3012900000
2023-02-09 09:00:00,1.07392,1.07394,1.07235,1.07323,25879,5,3881850000
2023-02-09 10:00:00,1.07323,1.0759,1.07319,1.07523,29414,5,4412100000
2023-02-09 11:00:00,1.07523,1.07683,1.07504,1.07629,26803,5,4020450000
2023-02-09 12:00:00,1.07629,1.07778,1.07584,1.07768,25586,5,3837900000
2023-02-09 13:00:00,1.07768,1.07768,1.07581,1.07625,24197,5,3629550000
2023-02-09 14:00:00,1.07625,1.07718,1.07584,1.07688,23333,5,3499950000
2023-02-09 15:00:00,1.07687,1.07895,1.0762,1.0789,29142,5,4371300000
2023-02-09 16:00:00,1.07892,1.07901,1.07775,1.07792,31680,5,4752000000
2023-02-09 17:00:00,1.07794,1.07888,1.0761,1.07621,33348,5,5002200000
2023-02-09 18:00:00,1.0762,1.07626,1.07435,1.07601,31640,5,4746000000
2023-02-09 19:00:00,1.07597,1.0761,1.07383,1.0748,27961,5,4194150000
2023-02-09 20:00:00,1.0748,1.0748,1.07369,1.07406,29111,5,4366650000
2023-02-09 21:00:00,1.07406,1.07452,1.07325,1.07366,29307,5,4396050000
2023-02-09 22:00:00,1.07368,1.07387,1.07306,1.07327,26950,13,4042500000
2023-02-09 23:00:00,1.07326,1.07393,1.07319,1.07328,10804,19,1620600000
2023-02-10 00:00:00,1.07328,1.074,1.0731,1.07387,4541,19,681150000
2023-02-10 01:00:00,1.07387,1.0741,1.07366,1.07384,7430,19,1114500000
2023-02-10 02:00:00,1.07384,1.0739,1.0725,1.0734,15724,13,2358600000
2023-02-10 03:00:00,1.0734,1.0738,1.07275,1.07329,18584,13,2787600000
2023-02-10 04:00:00,1.07329,1.07337,1.07236,1.07244,16987,13,2548050000
2023-02-10 05:00:00,1.07244,1.07256,1.0717,1.07201,18974,13,2846100000
2023-02-10 06:00:00,1.07201,1.07236,1.07167,1.07179,16427,13,2464050000
2023-02-10 07:00:00,1.07179,1.07263,1.07174,1.07252,18903,5,2835450000
2023-02-10 08:00:00,1.07252,1.07288,1.07212,1.07222,18953,5,2842950000
2023-02-10 09:00:00,1.07222,1.0744,1.0718,1.07404,29701,5,4455150000
2023-02-10 10:00:00,1.07405,1.07523,1.07259,1.07415,31967,5,4795050000
2023-02-10 11:00:00,1.07415,1.07442,1.07033,1.0706,31089,5,4663350000
2023-02-10 12:00:00,1.0706,1.07107,1.06911,1.0708199999999999,27823,5,4173450000
2023-02-10 13:00:00,1.0708199999999999,1.07105,1.0693,1.06978,25971,5,3895650000
2023-02-10 14:00:00,1.06978,1.07002,1.06806,1.06827,26247,5,3937050000
2023-02-10 15:00:00,1.06824,1.0699,1.0681,1.06952,30692,5,4603800000
2023-02-10 16:00:00,1.06952,1.07062,1.06855,1.06965,32287,5,4843050000
2023-02-10 17:00:00,1.06965,1.07061,1.06739,1.06762,34400,5,5160000000
2023-02-10 18:00:00,1.06763,1.06866,1.06675,1.06681,31193,5,4678950000
2023-02-10 19:00:00,1.0668,1.06735,1.06657,1.06677,28034,5,4205100000
2023-02-10 20:00:00,1.06675,1.06763,1.0667,1.06707,23529,5,3529350000
2023-02-10 21:00:00,1.06707,1.06747,1.06675,1.06726,23621,5,3543150000
2023-02-10 22:00:00,1.06726,1.068,1.06726,1.06781,22969,13,3445350000
2023-02-10 23:00:00,1.06781,1.06792,1.06743,1.06768,11519,13,1727850000
2023-02-13 00:00:00,1.0679400000000001,1.06823,1.06749,1.06775,5112,21,766800000
2023-02-13 01:00:00,1.06772,1.06786,1.06704,1.06763,12947,19,1942050000
2023-02-13 02:00:00,1.06763,1.06781,1.0667200000000001,1.06719,16922,13,2538300000
2023-02-13 03:00:00,1.06719,1.06744,1.06548,1.06663,23699,13,3554850000
2023-02-13 04:00:00,1.06663,1.06704,1.06599,1.06668,20465,13,3069750000
2023-02-13 05:00:00,1.06668,1.06678,1.06601,1.06601,18371,13,2755650000
2023-02-13 06:00:00,1.06601,1.06687,1.06601,1.06666,14745,13,2211750000
2023-02-13 07:00:00,1.06666,1.06704,1.06625,1.06688,18632,5,2794800000
2023-02-13 08:00:00,1.06688,1.06789,1.06666,1.06735,20738,5,3110700000
2023-02-13 09:00:00,1.06735,1.06894,1.06718,1.06824,25046,5,3756900000
2023-02-13 10:00:00,1.06824,1.06848,1.0673,1.06741,27907,5,4186050000
2023-02-13 11:00:00,1.06737,1.06834,1.06626,1.06763,26738,5,4010700000
2023-02-13 12:00:00,1.06763,1.06847,1.06746,1.06797,23101,5,3465150000
2023-02-13 13:00:00,1.06797,1.06836,1.06726,1.06751,22028,5,3304200000
2023-02-13 14:00:00,1.06751,1.0695999999999999,1.0673,1.069,25583,5,3837450000
2023-02-13 15:00:00,1.069,1.06949,1.06756,1.06799,26875,5,4031250000
2023-02-13 16:00:00,1.06799,1.07064,1.06758,1.07044,30936,5,4640400000
2023-02-13 17:00:00,1.07044,1.07266,1.07014,1.07189,32029,5,4804350000
2023-02-13 18:00:00,1.0719,1.0723,1.07097,1.07162,28419,5,4262850000
2023-02-13 19:00:00,1.07162,1.07214,1.07152,1.07176,24592,5,3688800000
2023-02-13 20:00:00,1.07176,1.07295,1.0711,1.07271,22388,5,3358200000
2023-02-13 21:00:00,1.07271,1.07274,1.07154,1.07167,22618,5,3392700000
2023-02-13 22:00:00,1.07167,1.07228,1.07134,1.07218,21564,13,3234600000
2023-02-13 23:00:00,1.07218,1.07242,1.07179,1.07179,7752,19,1162800000
2023-02-14 00:00:00,1.07179,1.07244,1.07175,1.07235,1209,19,181350000
2023-02-14 01:00:00,1.07234,1.07314,1.07204,1.073,7192,18,1078800000
2023-02-14 02:00:00,1.073,1.07362,1.07292,1.07327,14382,13,2157300000
2023-02-14 03:00:00,1.07327,1.07336,1.07252,1.07279,19985,13,2997750000
2023-02-14 04:00:00,1.07279,1.07331,1.07246,1.07313,19348,13,2902200000
2023-02-14 05:00:00,1.07313,1.07353,1.07288,1.07338,13997,13,2099550000
2023-02-14 06:00:00,1.07338,1.07393,1.07314,1.07375,14046,13,2106900000
2023-02-14 07:00:00,1.07375,1.07391,1.07348,1.0737700000000001,15641,5,2346150000
2023-02-14 08:00:00,1.0737700000000001,1.07426,1.07335,1.07382,19097,5,2864550000
2023-02-14 09:00:00,1.0739,1.07462,1.0728,1.07312,25409,5,3811350000
2023-02-14 10:00:00,1.07314,1.07494,1.07282,1.0748,27175,5,4076250000
2023-02-14 11:00:00,1.0748,1.0766499999999999,1.07439,1.07606,27092,5,4063800000
2023-02-14 12:00:00,1.07605,1.07656,1.0748,1.0755,25245,5,3786750000
2023-02-14 13:00:00,1.07549,1.07648,1.07507,1.07544,24293,5,3643950000
2023-02-14 14:00:00,1.07544,1.07673,1.07481,1.07573,26073,5,3910950000
2023-02-14 15:00:00,1.07573,1.0804,1.07165,1.07597,35432,5,5314800000
2023-02-14 16:00:00,1.0760399999999999,1.07687,1.07078,1.07515,35305,5,5295750000
2023-02-14 17:00:00,1.07516,1.07713,1.07061,1.07151,35070,5,5260500000
2023-02-14 18:00:00,1.0715,1.07333,1.07119,1.07207,34662,5,5199300000
2023-02-14 19:00:00,1.07207,1.0729899999999999,1.07186,1.07271,30940,5,4641000000
2023-02-14 20:00:00,1.07271,1.07448,1.07266,1.0731,30853,5,4627950000
2023-02-14 21:00:00,1.0731,1.07403,1.07226,1.07387,28342,5,4251300000
2023-02-14 22:00:00,1.07387,1.07414,1.07315,1.0737,26405,13,3960750000
2023-02-14 23:00:00,1.07359,1.0738,1.07342,1.07357,10700,19,1605000000
2023-02-15 00:00:00,1.07357,1.07362,1.07324,1.07339,1948,19,292200000
2023-02-15 01:00:00,1.0734,1.07387,1.07329,1.07343,9457,19,1418550000
2023-02-15 02:00:00,1.07343,1.07393,1.07322,1.07373,16674,13,2501100000
2023-02-15 03:00:00,1.07373,1.07437,1.07352,1.07391,19503,13,2925450000
2023-02-15 04:00:00,1.07391,1.07391,1.07225,1.0724,20328,13,3049200000
2023-02-15 05:00:00,1.07241,1.07268,1.07165,1.07173,19349,13,2902350000
2023-02-15 06:00:00,1.07173,1.072,1.07137,1.07176,16243,13,2436450000
2023-02-15 07:00:00,1.07176,1.07204,1.0713,1.07144,16351,5,2452650000
2023-02-15 08:00:00,1.07144,1.07195,1.07034,1.07064,20671,5,3100650000
2023-02-15 09:00:00,1.07067,1.07183,1.06988,1.07074,28485,5,4272750000
2023-02-15 10:00:00,1.07075,1.07279,1.07041,1.07236,30137,5,4520550000
2023-02-15 11:00:00,1.07236,1.07292,1.07158,1.07251,26561,5,3984150000
2023-02-15 12:00:00,1.07249,1.07326,1.07149,1.0715,25214,5,3782100000
2023-02-15 13:00:00,1.0715,1.07236,1.07096,1.07104,23422,5,3513300000
2023-02-15 14:00:00,1.07103,1.07173,1.06961,1.06969,25628,5,3844200000
2023-02-15 15:00:00,1.06967,1.07055,1.06734,1.06823,31495,5,4724250000
2023-02-15 16:00:00,1.06823,1.06884,1.06652,1.06686,34000,5,5100000000
2023-02-15 17:00:00,1.06687,1.06841,1.06645,1.06753,33805,5,5070750000
2023-02-15 18:00:00,1.06753,1.0687,1.06665,1.06816,31121,5,4668150000
2023-02-15 19:00:00,1.06816,1.0682,1.06612,1.06663,28034,5,4205100000
2023-02-15 20:00:00,1.06667,1.06774,1.06599,1.06749,24974,5,3746100000
2023-02-15 21:00:00,1.06749,1.06856,1.06747,1.06803,22099,5,3314850000
2023-02-15 22:00:00,1.06803,1.06893,1.06791,1.06893,21762,13,3264300000
2023-02-15 23:00:00,1.06893,1.06906,1.0686,1.06874,9470,19,1420500000
2023-02-16 00:00:00,1.06874,1.06892,1.0681,1.06876,10502,19,1575300000
2023-02-16 01:00:00,1.06881,1.06916,1.0686,1.06908,8870,15,1330500000
2023-02-16 02:00:00,1.06908,1.06949,1.06837,1.06887,18962,13,2844300000
2023-02-16 03:00:00,1.06886,1.07075,1.06863,1.07041,22893,13,3433950000
2023-02-16 04:00:00,1.07041,1.07141,1.0702,1.07117,19707,13,2956050000
2023-02-16 05:00:00,1.07117,1.0712,1.07071,1.07088,17992,13,2698800000
2023-02-16 06:00:00,1.07088,1.07098,1.07062,1.07065,13744,13,2061600000
2023-02-16 07:00:00,1.07065,1.07079,1.07003,1.07047,14441,5,2166150000
2023-02-16 08:00:00,1.07047,1.07084,1.06955,1.06989,19018,5,2852700000
2023-02-16 09:00:00,1.0699,1.07097,1.06962,1.07085,24337,5,3650550000
2023-02-16 10:00:00,1.07083,1.07217,1.07,1.07062,28477,5,4271550000
2023-02-16 11:00:00,1.07062,1.07126,1.06884,1.06999,26741,5,4011150000
2023-02-16 12:00:00,1.06998,1.07123,1.06992,1.07056,23696,5,3554400000
2023-02-16 13:00:00,1.07058,1.07061,1.0693,1.07045,23101,5,3465150000
2023-02-16 14:00:00,1.07045,1.07076,1.06911,1.06932,23458,5,3518700000
2023-02-16 15:00:00,1.06932,1.07081,1.06692,1.06788,31898,5,4784700000
2023-02-16 16:00:00,1.06787,1.06887,1.06588,1.06622,34099,5,5114850000
2023-02-16 17:00:00,1.06622,1.0682,1.06539,1.06724,33982,5,5097300000
2023-02-16 18:00:00,1.06725,1.06905,1.06677,1.06827,32350,5,4852500000
2023-02-16 19:00:00,1.06825,1.06955,1.06773,1.06922,29013,5,4351950000
2023-02-16 20:00:00,1.06921,1.06959,1.06828,1.06912,27521,5,4128150000
2023-02-16 21:00:00,1.06912,1.06969,1.06887,1.06898,23613,5,3541950000
2023-02-16 22:00:00,1.06896,1.06903,1.06683,1.06727,30409,13,4561350000
2023-02-16 23:00:00,1.06727,1.06747,1.0669,1.06718,10756,19,1613400000
2023-02-17 00:00:00,1.06718,1.06751,1.06683,1.06693,2847,19,427050000
2023-02-17 01:00:00,1.06694,1.06696,1.06615,1.06646,10078,19,1511700000
2023-02-17 02:00:00,1.06645,1.0665,1.06548,1.06595,16375,13,2456250000
2023-02-17 03:00:00,1.06595,1.0665,1.06516,1.06529,19830,13,2974500000
2023-02-17 04:00:00,1.06529,1.06545,1.06483,1.06505,20059,13,3008850000
2023-02-17 05:00:00,1.06505,1.06551,1.06482,1.06521,16396,13,2459400000
2023-02-17 06:00:00,1.06521,1.06525,1.06322,1.0637699999999999,17153,13,2572950000
2023-02-17 07:00:00,1.0637699999999999,1.064,1.06349,1.06378,17230,5,2584500000
2023-02-17 08:00:00,1.06378,1.06383,1.06311,1.06339,18518,5,2777700000
2023-02-17 09:00:00,1.06339,1.06457,1.06289,1.06435,26693,5,4003950000
2023-02-17 10:00:00,1.06434,1.06468,1.063,1.06433,29500,5,4425000000
2023-02-17 11:00:00,1.06432,1.06608,1.06351,1.06363,27551,5,4132650000
2023-02-17 12:00:00,1.06363,1.06442,1.06318,1.0641,25090,5,3763500000
2023-02-17 13:00:00,1.0641,1.06418,1.06231,1.0625,26075,5,3911250000
2023-02-17 14:00:00,1.0625,1.06259,1.06121,1.06194,27921,5,4188150000
2023-02-17 15:00:00,1.06194,1.06433,1.06194,1.06405,29160,5,4374000000
2023-02-17 16:00:00,1.06405,1.0655000000000001,1.06362,1.06398,32061,5,4809150000
2023-02-17 17:00:00,1.06399,1.06815,1.06399,1.06616,34458,5,5168700000
2023-02-17 18:00:00,1.06616,1.0679,1.06563,1.06764,31561,5,4734150000
2023-02-17 19:00:00,1.06764,1.06931,1.06762,1.06778,28784,5,4317600000
2023-02-17 20:00:00,1.06778,1.06901,1.06769,1.06849,24802,5,3720300000
2023-02-17 21:00:00,1.06849,1.06962,1.06849,1.06956,24330,5,3649500000
2023-02-17 22:00:00,1.06956,1.06977,1.06927,1.06937,26003,13,3900450000
2023-02-17 23:00:00,1.06938,1.06968,1.06919,1.06933,9559,13,1433850000
2023-02-20 00:00:00,1.06841,1.06918,1.06822,1.06901,4932,19,739800000
2023-02-20 01:00:00,1.06912,1.06921,1.06817,1.06831,11053,19,1657950000
2023-02-20 02:00:00,1.06831,1.06849,1.06724,1.06783,14562,13,2184300000
2023-02-20 03:00:00,1.06783,1.06805,1.06728,1.06753,16781,13,2517150000
2023-02-20 04:00:00,1.06753,1.06861,1.06749,1.0683,17725,13,2658750000
2023-02-20 05:00:00,1.0683,1.06835,1.06782,1.06811,14898,13,2234700000
2023-02-20 06:00:00,1.06811,1.06906,1.06808,1.06859,17444,13,2616600000
2023-02-20 07:00:00,1.06859,1.06928,1.06831,1.06901,15727,5,2359050000
2023-02-20 08:00:00,1.06901,1.06933,1.0687,1.06901,21486,5,3222900000
2023-02-20 09:00:00,1.06901,1.07031,1.06869,1.07009,21875,5,3281250000
2023-02-20 10:00:00,1.0701100000000001,1.0704,1.06846,1.06921,26102,5,3915300000
2023-02-20 11:00:00,1.06921,1.06988,1.06784,1.06787,24877,5,3731550000
2023-02-20 12:00:00,1.06787,1.06884,1.06774,1.06875,23308,5,3496200000
2023-02-20 13:00:00,1.06874,1.06915,1.06822,1.06845,22913,5,3436950000
2023-02-20 14:00:00,1.0685,1.06855,1.06699,1.06706,21648,5,3247200000
2023-02-20 15:00:00,1.06707,1.06859,1.06695,1.06798,25492,5,3823800000
2023-02-20 16:00:00,1.06798,1.06911,1.06776,1.06879,24481,5,3672150000
2023-02-20 17:00:00,1.06879,1.06935,1.0683,1.06855,23178,5,3476700000
2023-02-20 18:00:00,1.06854,1.06887,1.06825,1.06877,18525,5,2778750000
2023-02-20 19:00:00,1.06877,1.06901,1.06834,1.06849,13417,5,2012550000
2023-02-20 20:00:00,1.06849,1.06865,1.06828,1.06828,6651,5,997650000
2023-02-20 21:00:00,1.06828,1.06866,1.06828,1.06866,9094,5,1364100000
2023-02-20 22:00:00,1.06866,1.06866,1.06833,1.06835,10167,13,1525050000
2023-02-20 23:00:00,1.06835,1.06853,1.06815,1.06846,5562,19,834300000
2023-02-21 00:00:00,1.06846,1.06869,1.06826,1.06847,6133,19,919950000
2023-02-21 01:00:00,1.06847,1.06876,1.06813,1.06813,5409,19,811350000
2023-02-21 02:00:00,1.06813,1.06844,1.06763,1.06764,13825,13,2073750000
2023-02-21 03:00:00,1.06764,1.06771,1.06667,1.0673,21203,13,3180450000
2023-02-21 04:00:00,1.0673,1.06745,1.06628,1.06628,19227,13,2884050000
2023-02-21 05:00:00,1.06628,1.06661,1.06614,1.0666,17917,13,2687550000
2023-02-21 06:00:00,1.0666,1.06692,1.06622,1.06679,13264,13,1989600000
2023-02-21 07:00:00,1.06679,1.06736,1.0665499999999999,1.0673,15618,5,2342700000
2023-02-21 08:00:00,1.0673,1.0673300000000001,1.06664,1.06704,17309,5,2596350000
2023-02-21 09:00:00,1.06705,1.0672,1.06595,1.0669,24273,5,3640950000
2023-02-21 10:00:00,1.0669,1.06878,1.06586,1.06597,31170,5,4675500000
2023-02-21 11:00:00,1.06597,1.06748,1.0642,1.06624,31541,5,4731150000
2023-02-21 12:00:00,1.06624,1.06674,1.0645,1.06481,28168,5,4225200000
2023-02-21 13:00:00,1.06481,1.06602,1.06456,1.06566,25788,5,3868200000
2023-02-21 14:00:00,1.06566,1.0664,1.06465,1.06592,26290,5,3943500000
2023-02-21 15:00:00,1.06592,1.06689,1.0651,1.06524,29839,5,4475850000
2023-02-21 16:00:00,1.06522,1.06725,1.06432,1.06477,32675,5,4901250000
2023-02-21 17:00:00,1.06477,1.06975,1.06451,1.06847,34311,5,5146650000
2023-02-21 18:00:00,1.06847,1.06849,1.06554,1.06557,30989,5,4648350000
2023-02-21 19:00:00,1.06556,1.06622,1.06521,1.06601,27583,5,4137450000
2023-02-21 20:00:00,1.066,1.0661,1.06368,1.06422,24890,5,3733500000
2023-02-21 21:00:00,1.06423,1.06517,1.06391,1.06479,24542,5,3681300000
2023-02-21 22:00:00,1.06479,1.06518,1.06446,1.06446,25057,13,3758550000
2023-02-21 23:00:00,1.06446,1.06476,1.06423,1.0642800000000001,9604,15,1440600000
2023-02-22 00:00:00,1.0642800000000001,1.06503,1.06426,1.06481,12651,19,1897650000
2023-02-22 01:00:00,1.06483,1.06526,1.06455,1.06503,9755,19,1463250000
2023-02-22 02:00:00,1.06503,1.06577,1.0648,1.06571,19325,13,2898750000
2023-02-22 03:00:00,1.06571,1.06633,1.0653299999999999,1.06569,22020,13,3303000000
2023-02-22 04:00:00,1.06569,1.06599,1.06531,1.06555,19772,13,2965800000
2023-02-22 05:00:00,1.06554,1.06619,1.06543,1.0659,13987,13,2098050000
2023-02-22 06:00:00,1.0659,1.0659399999999999,1.06559,1.06579,12463,13,1869450000
2023-02-22 07:00:00,1.06579,1.06582,1.06505,1.06569,14773,5,2215950000
2023-02-22 08:00:00,1.06569,1.06597,1.06546,1.06558,16097,5,2414550000
2023-02-22 09:00:00,1.06558,1.06629,1.06518,1.06529,23950,5,3592500000
2023-02-22 10:00:00,1.06529,1.06572,1.06421,1.06446,29240,5,4386000000
2023-02-22 11:00:00,1.06446,1.06503,1.06349,1.06369,29298,5,4394700000
2023-02-22 12:00:00,1.06368,1.06419,1.06241,1.06244,26608,5,3991200000
2023-02-22 13:00:00,1.06245,1.06353,1.06239,1.06295,26698,5,4004700000
2023-02-22 14:00:00,1.06297,1.06476,1.06247,1.06476,28911,5,4336650000
2023-02-22 15:00:00,1.06471,1.06497,1.06354,1.06459,29213,5,4381950000
2023-02-22 16:00:00,1.06455,1.06596,1.06405,1.06491,31571,5,4735650000
2023-02-22 17:00:00,1.06491,1.06571,1.06244,1.06262,33697,5,5054550000
2023-02-22 18:00:00,1.06262,1.06334,1.06166,1.06221,31694,5,4754100000
2023-02-22 19:00:00,1.06221,1.06338,1.06173,1.06276,26570,5,3985500000
2023-02-22 20:00:00,1.06275,1.06355,1.06215,1.06239,24838,5,3725700000
2023-02-22 21:00:00,1.06242,1.06333,1.05988,1.06004,33063,5,4959450000
2023-02-22 22:00:00,1.06004,1.06066,1.05983,1.06018,27522,13,4128300000
2023-02-22 23:00:00,1.06018,1.06045,1.06003,1.06026,9737,18,1460550000
2023-02-23 00:00:00,1.06023,1.06054,1.06014,1.06047,1193,19,178950000
2023-02-23 01:00:00,1.06047,1.06093,1.06025,1.06046,7577,19,1136550000
2023-02-23 02:00:00,1.06046,1.06115,1.06046,1.06111,8289,13,1243350000
2023-02-23 03:00:00,1.06111,1.0621,1.06104,1.0619,12451,13,1867650000
2023-02-23 04:00:00,1.0619,1.06241,1.06139,1.06222,10558,13,1583700000
2023-02-23 05:00:00,1.06222,1.06241,1.06205,1.06217,9851,13,1477650000
2023-02-23 06:00:00,1.06217,1.06238,1.06185,1.06238,6426,13,963900000
2023-02-23 07:00:00,1.06238,1.06238,1.06146,1.06217,10389,5,1558350000
2023-02-23 08:00:00,1.06217,1.06272,1.06192,1.06219,12438,5,1865700000
2023-02-23 09:00:00,1.06223,1.06234,1.06098,1.06156,19825,5,2973750000
2023-02-23 10:00:00,1.06158,1.06172,1.06023,1.06052,23525,5,3528750000
2023-02-23 11:00:00,1.06053,1.06059,1.05867,1.05903,23479,5,3521850000
2023-02-23 12:00:00,1.05902,1.06009,1.05866,1.05971,19977,5,2996550000
2023-02-23 13:00:00,1.05971,1.0604,1.05851,1.06033,18843,5,2826450000
2023-02-23 14:00:00,1.06033,1.06188,1.06003,1.06133,21259,5,3188850000
2023-02-23 15:00:00,1.06131,1.06203,1.05939,1.06069,28081,5,4212150000
2023-02-23 16:00:00,1.06075,1.06159,1.05946,1.06063,30286,5,4542900000
2023-02-23 17:00:00,1.06065,1.06079,1.05869,1.05959,29720,5,4458000000
2023-02-23 18:00:00,1.05959,1.05978,1.05786,1.05817,25859,5,3878850000
2023-02-23 19:00:00,1.05817,1.05854,1.05764,1.05846,19863,5,2979450000
2023-02-23 20:00:00,1.05846,1.05926,1.05803,1.05875,19381,5,2907150000
2023-02-23 21:00:00,1.05875,1.06022,1.05863,1.05949,19847,5,2977050000
2023-02-23 22:00:00,1.05949,1.06023,1.05948,1.06021,16886,13,2532900000
2023-02-23 23:00:00,1.06021,1.06023,1.05925,1.05944,9096,19,1364400000
2023-02-24 00:00:00,1.05944,1.05962,1.05909,1.05946,3928,19,589200000
2023-02-24 01:00:00,1.05952,1.06008,1.05947,1.05966,9329,19,1399350000
2023-02-24 02:00:00,1.05966,1.06064,1.05944,1.06064,18910,13,2836500000
2023-02-24 03:00:00,1.06063,1.06137,1.05928,1.06006,26843,13,4026450000
2023-02-24 04:00:00,1.06006,1.06057,1.05942,1.05965,22104,13,3315600000
2023-02-24 05:00:00,1.05965,1.06045,1.05963,1.05993,17493,13,2623950000
2023-02-24 06:00:00,1.05993,1.06008,1.05952,1.05993,14503,13,2175450000
2023-02-24 07:00:00,1.05993,1.06015,1.05965,1.05968,17254,5,2588100000
2023-02-24 08:00:00,1.05968,1.06016,1.05958,1.05978,17521,5,2628150000
2023-02-24 09:00:00,1.05978,1.05978,1.0588,1.05887,25196,5,3779400000
2023-02-24 10:00:00,1.05886,1.05952,1.05792,1.05882,29821,5,4473150000
2023-02-24 11:00:00,1.05882,1.05923,1.05837,1.05851,25594,5,3839100000
2023-02-24 12:00:00,1.05851,1.05954,1.05818,1.0586,23944,5,3591600000
2023-02-24 13:00:00,1.05859,1.05896,1.05727,1.05791,25916,5,3887400000
2023-02-24 14:00:00,1.05791,1.05793,1.05634,1.05657,27274,5,4091100000
2023-02-24 15:00:00,1.05656,1.05753,1.05438,1.05531,32937,5,4940550000
2023-02-24 16:00:00,1.05532,1.056,1.05355,1.05469,34433,5,5164950000
2023-02-24 17:00:00,1.0547,1.05589,1.05395,1.05414,34638,5,5195700000
2023-02-24 18:00:00,1.05416,1.05593,1.05395,1.0543,32011,5,4801650000
2023-02-24 19:00:00,1.0543,1.05582,1.05424,1.05464,26484,5,3972600000
2023-02-24 20:00:00,1.05464,1.05544,1.05434,1.05445,25051,5,3757650000
2023-02-24 21:00:00,1.05445,1.05537,1.05434,1.055,24103,5,3615450000
2023-02-24 22:00:00,1.055,1.05549,1.05455,1.05462,24326,13,3648900000
2023-02-24 23:00:00,1.05461,1.05477,1.05432,1.05445,9025,13,1353750000
2023-02-27 00:00:00,1.05457,1.05481,1.05422,1.05457,1863,21,279450000
2023-02-27 01:00:00,1.05457,1.05543,1.05453,1.05525,11150,19,1672500000
2023-02-27 02:00:00,1.05525,1.0555,1.05445,1.0554,20858,13,3128700000
