Datetime,Open,High,Low,Close,Volume,OpenInterest
2023-02-25 16:45:00,1598.68,1598.93,1595.1,1596.44,34.41140481,0
2023-02-25 17:00:00,1596.22,1598.04,1596.02,1598.04,53.06393851,0
2023-02-25 17:15:00,1598.58,1598.79,1596.65,1596.76,24.67276296,0
2023-02-25 17:30:00,1596.11,1598.62,1595.55,1597.46,10.39929468,0
2023-02-25 17:45:00,1597.25,1598.38,1596.24,1598.19,6.34149108,0
2023-02-25 18:00:00,1598.16,1598.16,1596.84,1596.89,4.25065465,0
2023-02-25 18:15:00,1595.34,1595.57,1592.69,1593.59,18.88831703,0
2023-02-25 18:30:00,1592.79,1593.08,1586.66,1589.97,111.73286209,0
2023-02-25 18:45:00,1589.35,1590.72,1583.78,1586.28,62.29463683,0
2023-02-25 19:00:00,1586.88,1590.65,1584.77,1587.81,34.9591429,0
2023-02-25 19:15:00,1588.44,1588.44,1576.87,1579.26,159.86205269,0
2023-02-25 19:30:00,1579.65,1581.25,1576.29,1581.19,65.21918621,0
2023-02-25 19:45:00,1581.27,1585.05,1578.74,1585.05,66.30435098,0
2023-02-25 20:00:00,1585.07,1586.53,1582.63,1583.49,42.79034074,0
2023-02-25 20:15:00,1583.25,1584.13,1576.86,1577.72,55.56083469,0
2023-02-25 20:30:00,1577.96,1579.31,1565.0,1568.55,249.89384313,0
2023-02-25 20:45:00,1569.34,1574.24,1555.45,1572.06,557.81348542,0
2023-02-25 21:00:00,1572.04,1575.5,1569.55,1570.34,110.89968122,0
2023-02-25 21:15:00,1570.06,1571.49,1564.53,1571.01,79.20112047,0
2023-02-25 21:30:00,1571.03,1574.06,1570.15,1570.55,44.22028687,0
2023-02-25 21:45:00,1571.01,1575.4,1569.02,1574.54,24.54264933,0
2023-02-25 22:00:00,1574.53,1577.41,1571.53,1577.04,38.69772962,0
2023-02-25 22:15:00,1578.06,1584.56,1577.82,1584.53,97.98114484,0
2023-02-25 22:30:00,1584.89,1589.07,1583.92,1586.0,88.89237391,0
2023-02-25 22:45:00,1585.51,1592.92,1585.34,1589.97,75.03369026,0
2023-02-25 23:00:00,1589.36,1592.95,1589.36,1589.77,173.97135964,0
2023-02-25 23:15:00,1590.24,1597.03,1589.97,1597.03,100.61049015,0
2023-02-25 23:30:00,1597.25,1597.25,1592.46,1592.46,44.81916749,0
2023-02-25 23:45:00,1592.5,1595.59,1592.5,1594.25,21.44660338,0
2023-02-26 00:00:00,1594.24,1594.26,1590.52,1591.39,60.27711974,0
2023-02-26 00:15:00,1591.44,1593.69,1591.44,1592.33,18.77631676,0
2023-02-26 00:30:00,1591.37,1594.38,1590.52,1592.06,24.00362207,0
2023-02-26 00:45:00,1591.86,1592.63,1590.43,1590.72,13.89678661,0
2023-02-26 01:00:00,1590.54,1593.89,1590.19,1593.89,15.05127216,0
2023-02-26 01:15:00,1593.76,1593.76,1591.64,1592.22,14.38181606,0
2023-02-26 01:30:00,1592.11,1592.11,1589.78,1591.08,88.4975522,0
2023-02-26 01:45:00,1591.59,1592.14,1591.14,1591.72,17.0010798,0
2023-02-26 02:00:00,1591.72,1591.89,1587.67,1589.09,66.33684036,0
2023-02-26 02:15:00,1589.51,1592.53,1589.3,1592.2,119.61831306,0
2023-02-26 02:30:00,1592.69,1598.0,1592.49,1597.33,82.44649221,0
2023-02-26 02:45:00,1597.91,1604.12,1597.74,1603.25,119.75106005,0
2023-02-26 03:00:00,1603.57,1603.57,1600.41,1602.87,10.17395203,0
2023-02-26 03:15:00,1602.73,1604.47,1602.02,1604.2,22.83849665,0
2023-02-26 03:30:00,1604.14,1605.94,1602.2,1604.51,26.76505015,0
2023-02-26 03:45:00,1604.53,1604.88,1602.64,1602.86,57.64257983,0
2023-02-26 04:00:00,1603.09,1603.75,1601.64,1601.74,26.37704385,0
2023-02-26 04:15:00,1601.51,1603.47,1601.51,1601.95,14.44058774,0
2023-02-26 04:30:00,1601.56,1601.56,1599.69,1599.83,2.79342515,0
2023-02-26 04:45:00,1600.01,1601.82,1598.89,1600.91,18.99364511,0
2023-02-26 05:00:00,1600.64,1601.97,1600.49,1600.73,3.86436582,0
2023-02-26 05:15:00,1600.89,1601.45,1600.5,1600.52,2.32630683,0
2023-02-26 05:30:00,1600.59,1601.24,1599.89,1600.9,22.69180323,0
2023-02-26 05:45:00,1600.83,1601.25,1598.63,1598.63,9.5326236,0
2023-02-26 06:00:00,1598.38,1599.65,1596.24,1596.24,19.20605384,0
2023-02-26 06:15:00,1596.84,1597.98,1596.11,1597.29,8.24449539,0
2023-02-26 06:30:00,1597.76,1598.35,1597.59,1598.1,5.41943637,0
2023-02-26 06:45:00,1598.31,1600.4,1598.22,1600.4,3.26986051,0
2023-02-26 07:00:00,1600.62,1601.08,1599.7,1599.88,8.8982695,0
2023-02-26 07:15:00,1600.28,1600.79,1599.8,1600.04,1.33684857,0
2023-02-26 07:30:00,1600.18,1602.62,1600.18,1602.28,41.43672603,0
2023-02-26 07:45:00,1602.08,1603.2,1599.58,1599.91,56.19389551,0
2023-02-26 08:00:00,1600.08,1600.68,1598.28,1598.28,7.48733001,0
2023-02-26 08:15:00,1598.03,1598.89,1597.44,1598.14,7.1553915,0
2023-02-26 08:30:00,1598.13,1600.07,1597.3,1600.07,10.53471021,0
2023-02-26 08:45:00,1600.12,1601.12,1600.12,1601.12,3.78555734,0
2023-02-26 09:00:00,1601.47,1603.3,1601.23,1602.92,15.36990673,0
2023-02-26 09:15:00,1602.13,1604.81,1600.79,1604.71,17.79883065,0
2023-02-26 09:30:00,1604.59,1605.17,1603.13,1605.12,24.46589798,0
2023-02-26 09:45:00,1605.24,1606.86,1602.51,1605.0,76.75681167,0
2023-02-26 10:00:00,1605.07,1605.07,1602.7,1602.75,24.54518784,0
2023-02-26 10:15:00,1603.28,1603.74,1602.71,1603.17,12.58650133,0
2023-02-26 10:30:00,1603.34,1603.85,1601.6,1602.68,5.7867373,0
2023-02-26 10:45:00,1602.47,1602.89,1601.62,1602.59,6.854627,0
2023-02-26 11:00:00,1602.49,1602.76,1601.34,1601.34,19.55141392,0
2023-02-26 11:15:00,1601.24,1602.79,1601.06,1601.85,8.93268949,0
2023-02-26 11:30:00,1602.22,1603.47,1602.22,1603.47,5.23189065,0
2023-02-26 11:45:00,1603.57,1604.73,1603.57,1604.22,1.89289707,0
2023-02-26 12:00:00,1604.16,1604.74,1600.29,1600.31,26.91473992,0
2023-02-26 12:15:00,1600.73,1603.84,1600.73,1602.2,9.40199891,0
2023-02-26 12:30:00,1602.2,1602.2,1598.97,1598.97,43.39250618,0
2023-02-26 12:45:00,1598.37,1599.17,1596.91,1597.4,23.97251873,0
2023-02-26 13:00:00,1597.6,1598.26,1595.2,1597.73,17.5156832,0
2023-02-26 13:15:00,1597.83,1599.49,1596.9,1599.49,15.83666362,0
2023-02-26 13:30:00,1600.09,1600.96,1598.68,1600.21,8.18392233,0
2023-02-26 13:45:00,1599.9,1601.67,1599.38,1601.67,39.5432311,0
2023-02-26 14:00:00,1601.98,1611.47,1601.95,1611.1,161.40111437,0
2023-02-26 14:15:00,1610.7,1614.67,1606.27,1606.42,104.71898476,0
2023-02-26 14:30:00,1606.92,1606.92,1602.11,1604.77,46.9692608,0
2023-02-26 14:45:00,1604.63,1609.91,1602.75,1603.41,38.18343337,0
2023-02-26 15:00:00,1603.27,1605.94,1602.98,1605.13,14.20672085,0
2023-02-26 15:15:00,1605.02,1605.02,1603.13,1603.13,7.24619501,0
2023-02-26 15:30:00,1603.09,1604.55,1601.94,1604.04,22.69658225,0
2023-02-26 15:45:00,1603.67,1605.29,1602.92,1604.8,32.98466684,0
2023-02-26 16:00:00,1605.25,1606.81,1602.44,1606.81,22.67504709,0
2023-02-26 16:15:00,1607.0,1607.0,1602.79,1602.79,15.44831797,0
2023-02-26 16:30:00,1603.53,1603.65,1601.68,1602.48,13.30413596,0
2023-02-26 16:45:00,1602.5,1604.11,1600.9,1601.56,31.66298577,0
2023-02-26 17:00:00,1601.86,1601.87,1598.51,1600.6,20.95349467,0
2023-02-26 17:15:00,1601.39,1601.51,1598.52,1600.25,8.46245947,0
2023-02-26 17:30:00,1599.43,1601.9,1599.43,1601.9,15.30137938,0
2023-02-26 17:45:00,1601.31,1608.17,1601.08,1608.17,42.96436752,0
2023-02-26 18:00:00,1608.7,1610.94,1606.62,1609.77,43.44038634,0
2023-02-26 18:15:00,1610.07,1610.57,1607.55,1607.63,18.81490274,0
2023-02-26 18:30:00,1607.89,1623.53,1607.89,1623.53,316.84340565,0
2023-02-26 18:45:00,1624.05,1632.94,1623.19,1629.99,213.76526738,0
2023-02-26 19:00:00,1630.06,1631.08,1623.69,1629.3,63.92258649,0
2023-02-26 19:15:00,1628.39,1635.71,1628.39,1631.76,93.56678218,0
2023-02-26 19:30:00,1631.71,1633.75,1630.1,1631.18,14.1507161,0
2023-02-26 19:45:00,1631.05,1634.53,1631.05,1634.18,48.25929202,0
2023-02-26 20:00:00,1634.57,1636.17,1632.13,1632.13,35.76133543,0
2023-02-26 20:15:00,1631.99,1637.73,1630.75,1637.66,76.79039178,0
2023-02-26 20:30:00,1637.26,1650.65,1635.73,1643.19,181.05343395,0
2023-02-26 20:45:00,1642.74,1644.9,1640.79,1641.73,57.28603809,0
2023-02-26 21:00:00,1641.52,1648.11,1638.16,1647.9,172.67346349,0
2023-02-26 21:15:00,1647.75,1648.77,1644.11,1644.57,92.07132948,0
2023-02-26 21:30:00,1644.57,1645.67,1642.48,1644.0,43.59678877,0
2023-02-26 21:45:00,1644.59,1644.59,1641.93,1642.62,12.45810881,0
2023-02-26 22:00:00,1642.95,1642.95,1640.22,1640.7,11.54641448,0
2023-02-26 22:15:00,1640.7,1640.7,1626.22,1627.79,52.32787392,0
2023-02-26 22:30:00,1627.54,1634.76,1623.0,1634.75,115.50622662,0
2023-02-26 22:45:00,1634.16,1634.16,1629.4,1633.15,5.16982322,0
2023-02-26 23:00:00,1633.07,1643.62,1633.07,1640.81,182.42698188,0
2023-02-26 23:15:00,1640.05,1643.23,1637.72,1639.38,53.28159686,0
2023-02-26 23:30:00,1638.69,1642.98,1638.19,1640.33,42.12163107,0
2023-02-26 23:45:00,1640.44,1641.68,1639.14,1641.41,15.29088066,0
2023-02-27 00:00:00,1641.09,1641.57,1638.02,1638.11,68.39820727,0
2023-02-27 00:15:00,1638.18,1639.68,1636.18,1636.18,22.77958039,0
2023-02-27 00:30:00,1635.64,1638.63,1635.48,1636.85,60.74893171,0
2023-02-27 00:45:00,1637.05,1638.18,1636.95,1638.18,16.05198957,0
2023-02-27 01:00:00,1637.66,1637.66,1633.19,1634.64,52.77394947,0
2023-02-27 01:15:00,1634.84,1636.26,1632.15,1636.17,28.81636546,0
2023-02-27 01:30:00,1636.31,1640.44,1636.23,1640.44,16.77192345,0
2023-02-27 01:45:00,1640.84,1644.03,1640.49,1643.75,18.26889764,0
2023-02-27 02:00:00,1643.87,1650.08,1642.86,1643.09,121.28997427,0
2023-02-27 02:15:00,1643.34,1644.86,1641.67,1641.78,7.75026429,0
2023-02-27 02:30:00,1642.75,1642.85,1639.32,1640.07,47.74822676,0
2023-02-27 02:45:00,1640.05,1641.21,1640.05,1640.75,5.70250234,0
2023-02-27 03:00:00,1641.54,1643.37,1639.2,1643.37,60.28595518,0
2023-02-27 03:15:00,1643.64,1645.91,1642.86,1643.09,126.09313403,0
2023-02-27 03:30:00,1643.85,1643.85,1641.38,1641.38,3.87669195,0
2023-02-27 03:45:00,1641.14,1642.0,1639.29,1640.75,65.72968426,0
2023-02-27 04:00:00,1639.98,1640.94,1637.29,1637.29,66.31052967,0
2023-02-27 04:15:00,1637.15,1639.49,1636.61,1637.9,83.22659388,0
2023-02-27 04:30:00,1637.24,1637.59,1635.35,1636.21,14.37161337,0
2023-02-27 04:45:00,1635.66,1637.82,1635.1,1635.65,39.79022809,0
2023-02-27 05:00:00,1636.27,1636.55,1634.93,1635.6,41.76515758,0
2023-02-27 05:15:00,1635.76,1637.0,1635.18,1637.0,21.68714445,0
2023-02-27 05:30:00,1636.26,1638.58,1636.0,1637.56,45.80946857,0
2023-02-27 05:45:00,1637.23,1637.23,1631.49,1634.6,31.5997457,0
2023-02-27 06:00:00,1634.76,1636.55,1632.59,1636.55,7.99828815,0
2023-02-27 06:15:00,1636.15,1637.27,1635.45,1635.45,7.00936223,0
2023-02-27 06:30:00,1635.41,1636.53,1635.22,1636.53,4.7075954,0
2023-02-27 06:45:00,1636.64,1636.75,1635.59,1635.79,3.0167366,0
2023-02-27 07:00:00,1636.21,1638.56,1635.98,1637.68,10.14802479,0
2023-02-27 07:15:00,1637.66,1639.33,1635.91,1639.33,6.68797766,0
2023-02-27 07:30:00,1639.21,1639.21,1636.11,1636.11,16.6438787,0
2023-02-27 07:45:00,1636.74,1637.87,1636.2,1636.2,2.1133497,0
2023-02-27 08:00:00,1637.86,1639.39,1633.94,1634.83,12.41589042,0
2023-02-27 08:15:00,1634.31,1634.31,1632.3,1633.56,7.87107623,0
2023-02-27 08:30:00,1633.27,1637.32,1633.27,1637.28,60.10977893,0
2023-02-27 08:45:00,1637.67,1638.03,1634.39,1634.39,12.9448113,0
2023-02-27 09:00:00,1635.02,1637.12,1633.27,1635.06,39.73949636,0
2023-02-27 09:15:00,1635.38,1639.5,1635.38,1639.09,8.50918101,0
2023-02-27 09:30:00,1638.99,1641.71,1638.1,1638.1,25.95236095,0
2023-02-27 09:45:00,1637.18,1637.92,1637.03,1637.47,24.26433655,0
2023-02-27 10:00:00,1637.47,1639.33,1637.18,1637.88,9.33773912,0
2023-02-27 10:15:00,1637.37,1637.44,1635.81,1637.12,4.29559759,0
2023-02-27 10:30:00,1635.23,1635.87,1634.11,1635.87,8.96971768,0
2023-02-27 10:45:00,1637.08,1638.52,1636.55,1636.73,28.78574016,0
2023-02-27 11:00:00,1637.05,1639.16,1637.05,1639.16,9.04129074,0
2023-02-27 11:15:00,1639.16,1640.87,1638.24,1640.87,25.09178765,0
2023-02-27 11:30:00,1640.97,1642.27,1640.56,1640.7,11.91234757,0
2023-02-27 11:45:00,1641.19,1642.73,1640.08,1640.86,1.97309075,0
2023-02-27 12:00:00,1640.98,1641.73,1639.61,1639.61,12.30900455,0
2023-02-27 14:00:00,1660.73,1663.44,1657.35,1658.78,45.21203193,0
2023-02-27 14:15:00,1658.65,1663.01,1658.25,1660.08,56.06109943,0
2023-02-27 14:30:00,1660.35,1663.19,1656.51,1657.09,141.10980183,0
2023-02-27 14:45:00,1656.38,1659.67,1654.1,1658.89,204.65464751,0
2023-02-27 15:00:00,1658.91,1662.89,1657.04,1662.82,68.24231784,0
2023-02-27 15:15:00,1663.01,1663.01,1658.21,1658.21,13.8968764,0
2023-02-27 15:30:00,1658.52,1659.07,1636.54,1643.93,134.25910851,0
2023-02-27 15:45:00,1643.99,1646.96,1640.22,1643.91,95.18820463,0
2023-02-27 16:00:00,1644.4,1646.69,1631.9,1637.02,311.28728328,0
2023-02-27 16:15:00,1635.58,1639.92,1634.39,1635.44,205.19978667,0
2023-02-27 16:30:00,1635.47,1639.24,1623.93,1638.6,182.42228793,0
2023-02-27 16:45:00,1637.99,1641.92,1637.03,1637.86,98.40631249,0
2023-02-27 17:00:00,1638.69,1638.69,1633.99,1635.32,69.96458247,0
2023-02-27 17:15:00,1635.91,1636.17,1628.57,1634.34,36.89072497,0
2023-02-27 17:30:00,1634.13,1638.67,1634.13,1635.78,37.54981698,0
2023-02-27 17:45:00,1635.72,1637.66,1632.44,1632.44,155.37835378,0
2023-02-27 18:00:00,1632.44,1635.14,1626.71,1631.48,117.23141568,0
2023-02-27 18:15:00,1631.64,1631.64,1616.0,1619.48,201.49559138,0
2023-02-27 18:30:00,1618.45,1623.28,1616.49,1619.48,45.30597216,0
2023-02-27 18:45:00,1618.6,1623.93,1618.5,1623.86,64.53754924,0
2023-02-27 19:00:00,1623.07,1627.11,1616.81,1623.37,113.66727889,0
2023-02-27 19:15:00,1622.72,1625.12,1619.06,1625.06,86.164068,0
2023-02-27 19:30:00,1625.08,1625.77,1620.74,1622.04,15.34253801,0
2023-02-27 19:45:00,1621.77,1623.55,1620.16,1622.31,29.56377786,0
2023-02-27 20:00:00,1621.7,1621.7,1608.44,1617.36,204.01556515,0
2023-02-27 20:15:00,1617.4,1620.94,1615.29,1618.87,91.71649654,0
2023-02-27 20:30:00,1617.96,1620.47,1615.07,1618.29,88.51982083,0
2023-02-27 20:45:00,1617.88,1623.51,1617.88,1622.52,90.37228795,0
2023-02-27 21:00:00,1623.3,1626.62,1622.27,1624.95,37.1089505,0
2023-02-27 21:15:00,1625.32,1627.22,1623.19,1625.45,21.60208924,0
2023-02-27 21:30:00,1626.14,1628.07,1625.35,1627.2,25.62939324,0
2023-02-27 21:45:00,1627.19,1627.51,1625.65,1626.19,19.4864903,0
2023-02-27 22:00:00,1626.03,1629.71,1626.03,1628.33,9.45088886,0
2023-02-27 22:15:00,1628.36,1628.36,1625.58,1625.58,17.79393678,0
2023-02-27 22:30:00,1626.0,1627.26,1625.11,1627.09,20.62888598,0
2023-02-27 22:45:00,1629.71,1636.08,1629.63,1631.52,76.85909576,0
2023-02-27 23:00:00,1631.99,1634.1,1630.77,1630.87,73.52644742,0
2023-02-27 23:15:00,1630.87,1634.7,1630.87,1632.92,78.44272634,0
2023-02-27 23:30:00,1633.44,1636.3,1632.68,1635.45,28.38385228,0
2023-02-27 23:45:00,1635.56,1636.07,1632.76,1632.84,19.66835067,0
2023-02-28 00:00:00,1633.51,1634.12,1632.38,1632.38,24.06407061,0
2023-02-28 00:15:00,1631.89,1635.42,1631.18,1632.13,93.74662924,0
2023-02-28 00:30:00,1632.56,1635.62,1627.26,1630.74,58.07215291,0
2023-02-28 00:45:00,1631.11,1631.11,1627.4,1628.62,18.24065839,0
2023-02-28 01:00:00,1628.7,1631.53,1627.58,1630.78,8.92254064,0
2023-02-28 01:15:00,1630.54,1631.01,1629.29,1630.81,26.87126382,0
2023-02-28 01:30:00,1631.82,1631.82,1626.77,1626.78,25.4340676,0
2023-02-28 01:45:00,1626.91,1633.3,1626.91,1632.15,38.30415151,0
2023-02-28 02:00:00,1632.23,1632.65,1628.11,1631.81,23.49089932,0
2023-02-28 02:15:00,1632.06,1633.31,1631.44,1631.9,35.80062946,0
2023-02-28 02:30:00,1631.67,1631.78,1629.89,1630.09,3.97558266,0
2023-02-28 02:45:00,1630.83,1631.79,1629.53,1630.6,12.9797924,0
2023-02-28 03:00:00,1630.6,1633.52,1630.4,1633.52,5.04277552,0
2023-02-28 03:15:00,1633.14,1634.14,1632.28,1633.14,30.01306759,0
2023-02-28 03:30:00,1632.99,1634.99,1632.52,1634.58,53.07450445,0
2023-02-28 03:45:00,1634.57,1634.57,1632.03,1632.56,17.62525241,0
2023-02-28 04:00:00,1632.28,1632.28,1629.74,1629.75,4.96031038,0
2023-02-28 04:15:00,1629.25,1629.74,1627.84,1627.95,23.09520116,0
2023-02-28 04:30:00,1627.59,1627.59,1624.18,1624.24,53.45682638,0
2023-02-28 04:45:00,1622.89,1628.51,1622.72,1627.12,51.95056983,0
2023-02-28 05:00:00,1627.6,1629.31,1627.26,1629.31,13.35885531,0
2023-02-28 05:15:00,1629.66,1629.73,1627.99,1628.12,15.55314697,0
2023-02-28 05:30:00,1627.5,1629.1,1626.04,1628.9,21.10501167,0
2023-02-28 05:45:00,1628.75,1629.62,1626.27,1626.98,7.78999646,0
2023-02-28 06:00:00,1627.96,1629.2,1627.54,1629.2,5.67119331,0
2023-02-28 06:15:00,1628.75,1629.26,1627.72,1627.78,6.96585416,0
2023-02-28 06:30:00,1628.21,1628.98,1628.21,1628.52,5.8134406,0
2023-02-28 06:45:00,1628.02,1629.78,1627.84,1627.84,8.89774544,0
2023-02-28 07:00:00,1627.67,1628.67,1627.04,1628.67,5.82103724,0
2023-02-28 07:15:00,1629.15,1629.15,1626.08,1626.65,7.08826948,0
2023-02-28 07:30:00,1627.69,1627.82,1624.11,1624.15,119.0090181,0
2023-02-28 07:45:00,1624.73,1624.93,1618.06,1618.97,116.17635699,0
2023-02-28 08:00:00,1618.41,1622.74,1616.69,1622.68,26.55107388,0
2023-02-28 08:15:00,1621.68,1624.14,1620.8,1621.9,5.32266568,0
2023-02-28 08:30:00,1620.87,1621.65,1620.03,1620.03,8.41088535,0
2023-02-28 08:45:00,1619.5,1623.65,1618.46,1621.51,10.20129211,0
2023-02-28 09:00:00,1621.74,1624.79,1620.54,1623.21,11.58797084,0
2023-02-28 09:15:00,1623.18,1624.01,1621.16,1621.28,8.02918108,0
2023-02-28 09:30:00,1620.94,1620.94,1617.72,1619.61,41.01233837,0
2023-02-28 09:45:00,1619.72,1622.24,1619.72,1621.15,16.86690856,0
2023-02-28 10:00:00,1621.15,1623.26,1621.15,1623.1,4.75784422,0
2023-02-28 10:15:00,1623.55,1623.55,1621.35,1621.66,9.26540701,0
2023-02-28 10:30:00,1623.64,1625.88,1622.96,1625.65,14.34088632,0
2023-02-28 10:45:00,1625.59,1627.48,1625.59,1626.94,20.73807995,0
2023-02-28 11:00:00,1626.59,1628.21,1626.2,1626.28,23.48918329,0
2023-02-28 11:15:00,1626.94,1627.89,1626.51,1626.67,14.90006602,0
2023-02-28 11:30:00,1626.68,1631.79,1626.68,1631.7,48.3743904,0
2023-02-28 11:45:00,1630.67,1631.14,1629.83,1629.83,7.00871462,0
2023-02-28 12:00:00,1629.73,1633.15,1629.73,1632.49,17.63596936,0
2023-02-28 12:15:00,1633.46,1639.24,1633.46,1639.24,75.60763333,0
2023-02-28 12:30:00,1637.27,1637.98,1635.64,1636.64,20.8945345,0
2023-02-28 12:45:00,1636.64,1638.58,1635.51,1638.58,19.30081346,0
2023-02-28 13:00:00,1638.86,1641.84,1634.78,1635.94,52.8215581,0
2023-02-28 13:15:00,1635.98,1637.61,1632.55,1634.7,23.64894898,0
2023-02-28 13:30:00,1632.67,1634.0,1631.0,1633.26,79.24730318,0
2023-02-28 13:45:00,1633.82,1634.3,1632.29,1632.88,19.87407908,0
2023-02-28 14:00:00,1633.24,1636.14,1632.88,1634.54,20.55260603,0
2023-02-28 14:15:00,1634.16,1635.33,1632.37,1632.42,25.50107849,0
2023-02-28 14:30:00,1633.47,1643.97,1628.74,1640.92,70.04615015,0
2023-02-28 14:45:00,1640.67,1647.19,1632.97,1636.66,77.11455923,0
2023-02-28 15:00:00,1636.27,1643.05,1632.04,1634.75,38.30024234,0
2023-02-28 15:15:00,1635.9,1642.8,1633.88,1638.24,37.66554854,0
2023-02-28 15:30:00,1638.13,1643.07,1637.71,1642.49,58.84604696,0
2023-02-28 15:45:00,1642.05,1642.11,1637.88,1641.66,18.44819537,0
2023-02-28 16:00:00,1641.42,1646.56,1641.28,1641.28,86.87673478,0
2023-02-28 16:15:00,1641.63,1642.82,1639.98,1641.7,18.2622176,0
2023-02-28 16:30:00,1641.7,1641.7,1636.65,1636.65,17.10156343,0
2023-02-28 16:45:00,1636.51,1638.02,1634.0,1635.68,60.96867501,0
2023-02-28 17:00:00,1635.83,1638.45,1635.16,1638.03,12.16877235,0
2023-02-28 17:15:00,1638.0,1642.91,1638.0,1640.08,26.78439899,0
2023-02-28 17:30:00,1640.74,1641.52,1639.79,1640.71,8.20182856,0
2023-02-28 17:45:00,1641.05,1644.52,1640.92,1643.94,21.99753105,0
2023-02-28 18:00:00,1643.94,1645.93,1642.85,1642.85,11.69274413,0
2023-02-28 18:15:00,1641.26,1642.67,1639.08,1641.45,19.69397124,0
2023-02-28 18:30:00,1640.53,1642.94,1638.76,1642.87,11.47659678,0
2023-02-28 18:45:00,1643.27,1643.78,1641.08,1642.07,6.80742808,0
2023-02-28 19:00:00,1642.5,1642.9,1638.59,1640.49,43.00774185,0
2023-02-28 19:15:00,1640.2,1640.34,1624.72,1625.86,116.20681717,0
2023-02-28 19:30:00,1625.57,1630.06,1622.79,1627.93,33.27877458,0
2023-02-28 19:45:00,1629.25,1631.27,1627.22,1627.22,10.78172417,0
2023-02-28 20:00:00,1627.84,1631.98,1621.34,1630.19,33.16206807,0
2023-02-28 20:15:00,1630.77,1630.77,1625.57,1626.87,26.06387929,0
2023-02-28 20:30:00,1626.56,1630.47,1623.92,1630.27,222.4311793,0
2023-02-28 20:45:00,1631.02,1632.98,1627.64,1627.65,73.17565644,0
2023-02-28 21:00:00,1626.5,1626.86,1612.37,1614.19,85.99277814,0
2023-02-28 21:15:00,1614.5,1618.64,1613.22,1615.49,20.60364077,0
2023-02-28 21:30:00,1614.96,1614.96,1597.19,1601.88,197.51033772,0
2023-02-28 21:45:00,1601.84,1605.74,1598.8,1602.22,150.00270956,0
2023-02-28 22:00:00,1600.79,1610.6,1598.66,1610.57,38.83205275,0
2023-02-28 22:15:00,1610.53,1610.87,1608.23,1609.56,30.05238686,0
2023-02-28 22:30:00,1610.5,1613.42,1610.18,1613.07,26.67947781,0
2023-02-28 22:45:00,1613.07,1613.5,1610.13,1610.33,9.49289792,0
2023-02-28 23:00:00,1609.71,1609.85,1606.54,1607.57,215.86047956,0
2023-02-28 23:15:00,1607.92,1611.4,1606.38,1606.97,23.13396884,0
2023-02-28 23:30:00,1607.35,1609.45,1605.27,1607.53,33.52370797,0
2023-02-28 23:45:00,1607.39,1607.39,1602.85,1605.13,140.32984608,0
2023-03-01 00:00:00,1605.13,1605.66,1599.71,1605.66,121.56362843,0
2023-03-01 00:15:00,1605.78,1609.17,1605.04,1606.5,38.09980729,0
2023-03-01 00:30:00,1607.57,1610.85,1606.69,1606.69,20.66873872,0
2023-03-01 00:45:00,1607.32,1607.35,1595.29,1601.53,106.20092731,0
2023-03-01 01:00:00,1601.35,1606.5,1599.24,1606.29,72.35270185,0
2023-03-01 01:15:00,1606.81,1608.77,1605.93,1608.77,26.47073918,0
2023-03-01 01:30:00,1610.19,1614.62,1609.94,1612.44,35.64730263,0
2023-03-01 01:45:00,1612.54,1615.52,1612.41,1614.56,38.29420333,0
2023-03-01 02:00:00,1614.79,1615.52,1614.39,1615.52,3.72058327,0
2023-03-01 02:15:00,1615.61,1615.82,1613.87,1614.02,3.94625926,0
2023-03-01 02:30:00,1613.91,1618.13,1613.87,1618.01,10.88809314,0
2023-03-01 02:45:00,1618.15,1622.32,1617.94,1621.55,23.67844879,0
2023-03-01 03:00:00,1620.69,1629.71,1619.94,1628.82,80.84460311,0
2023-03-01 03:15:00,1630.0,1637.39,1630.0,1633.61,113.77995507,0
2023-03-01 03:30:00,1635.06,1640.15,1634.92,1639.55,47.00066392,0
2023-03-01 03:45:00,1637.76,1638.87,1634.32,1638.87,61.78884927,0
2023-03-01 04:00:00,1638.89,1638.89,1636.01,1636.31,2.78316405,0
2023-03-01 04:15:00,1636.28,1640.08,1636.28,1639.71,43.30297322,0
2023-03-01 04:30:00,1640.13,1645.11,1639.96,1641.09,65.52187105,0
2023-03-01 04:45:00,1641.53,1659.69,1641.52,1658.32,204.79489311,0
2023-03-01 05:00:00,1660.0,1661.08,1653.41,1653.62,119.76002664,0
2023-03-01 05:15:00,1653.21,1655.07,1648.42,1649.73,32.65286087,0
2023-03-01 05:30:00,1649.73,1651.84,1648.14,1649.22,18.40457323,0
2023-03-01 05:45:00,1649.55,1651.75,1648.47,1651.75,12.44949964,0
2023-03-01 06:00:00,1651.75,1654.26,1648.74,1651.92,15.01122188,0
2023-03-01 06:15:00,1651.73,1653.2,1650.67,1653.2,38.76966008,0
2023-03-01 06:30:00,1653.2,1657.03,1652.78,1657.03,28.3143101,0
2023-03-01 06:45:00,1658.71,1659.03,1654.41,1654.78,82.63813476,0
2023-03-01 07:00:00,1655.06,1656.17,1652.42,1656.17,38.70883956,0
2023-03-01 07:15:00,1655.64,1655.64,1652.42,1653.56,42.06769644,0
